link,title,surface_totale,surface_habitable,chambre,bain,price,ville,time,secteur,type,age,etage,salon,description,Concierge,Balcon,Terrasse,Securite,Parking,Ascenseur,Climatisation,CuisineEquipee,Garage,Chauffage,Piscine,Jardin,Titre,Loti,Duplex,Meuble
https://www.avito.ma/fr/ain_chock/appartements/Appartement_%C3%A0_vendre_127m%C2%B2_terrasse_40m%C2%B2__48237722.htm,Appartement à vendre 127m² terrasse 40m²,127 m²,101 m²,3,1,1120000,Casablanca,06 Décembre,Aïn Chock,"Appartements, Vente",,1,1,"Description
Appartement à vendre Casablanca sur bd tah quartier Aïn Chock
127m² habitable
Superficie déclarée sur le titre 101 m²
Salon marocain
3 chambres
Salle de bain
Cuisine
Place sur la terrasse 40m² avVoir plus",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_chock/appartements/Bel_appartement_de_100m%C2%B2_%C3%A0_Bd_Taddart_Qods_48237568.htm,Bel appartement de 100m² à Bd Taddart/Qods,100 m²,96 m²,3,2,1050000,Casablanca,06 Décembre,Aïn Chock,"Appartements, Vente",11-20 ans,Rez de chaussée,2,"Description
Quartier Mandarona - Angle Bd El Qods et Bd Taddart - Bien situé

Au rez-de-chaussée d'un immeuble calme de 4 étages, un joli appartement de 94m2 habitables.

Il comporte : Un double Voir plus",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48237518.htm,Appartement en Vente à Casablanca,89 m²,80 m²,2,2,930000,Casablanca,06 Décembre,Aïn Sebaâ,"Appartements, Vente",,4,1,"Description
Belle appartement à vendre",0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Des_studios_HS_neuf_sur__maarif_48236823.htm,Des studios HS neuf sur maarif,44 m²,41 m²,1,1,880000,Casablanca,06 Décembre,Maarif,"Appartements, Vente",,3,1,"Description
Des studios haut standing,construction solide avec matériaux de bonne qualité,composé d’une chambre avec placard et balcon,salon avec une terrasse et cuisine équipée américaine et salle de bain, ascenVoir plus",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/californie/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48236172.htm,Appartement en Vente à Casablanca,--,,--,--,1250000,Casablanca,06 Décembre,Californie,"Appartements, Vente",,,,"Description
Appartement à vendre de 87m² au RDC avec une exceptionnelle hauteur sous-plafond (3.80m)à la résidence Jnane Californie .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/roches_noires/appartements/a_vendre_appartement_au_2%C3%A8me__48235759.htm,a vendre appartement au 2ème,70 m²,70 m²,2,1,550000,Casablanca,06 Décembre,Roches Noires,"Appartements, Vente",6-10 ans,2,1,"Description
a vendre appartement au 2ème un salon 2chambre cuisine",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/a_vendre_appartement_au_2%C3%A8me__48235710.htm,a vendre appartement au 2ème,50 m²,50 m²,2,1,200000,Casablanca,06 Décembre,Oulfa,"Appartements, Vente",6-10 ans,2,1,"Description
a vendre appartement au 2ème un salon 2chambre cuisine et balcon",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/%D8%A8%D8%B1%D8%B7%D9%85%D8%A7_%D8%B3%D9%81%D9%84%D9%8A%D8%A9_74_%D9%85%D9%8A%D8%AA%D8%B1%D9%88_%D8%A8%D8%AD%D9%8A_%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D9%85_48235345.htm,برطما سفلية 74 ميترو بحي النسيم,74 m²,,2,2,,Casablanca,06 Décembre,Sidi Maarouf,"Appartements, Vente",,1,,"Description
برطما سفلية
حي النسيم
74 ميترو
جوج بيوت
صالون
مراح
دوش و بيت الماء

للمهتمين بالشراء مرحبًا",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Apparemment_74m_au_RDC_%C3%A0_Nassim__48235316.htm,Apparemment 74m au RDC à Nassim,74 m²,,2,2,,Casablanca,06 Décembre,Sidi Maarouf,"Appartements, Vente",,1,,"Description
Appartement Rez de chaussée.
Quartier Nassim à la résidence Mona 101
à 5mn de Casa Nearshore.
de 74m2
Composé d'un salon,
2 chambres,
cuisine,
hall,
douche
WCVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sbata/appartements/appartement_sans_vis_%C3%A0_vis__48235240.htm,appartement sans vis à vis,66 m²,,2,1,480000,Casablanca,06 Décembre,Sbata,"Appartements, Vente",21+ ans,2,1,"Description
appartement situé a salmia 2 rue 20 en face a l ecole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48235204.htm,Appartement en Vente à Casablanca,82 m²,,2,1,650000,Casablanca,05 Décembre,Hay Mohammadi,"Appartements, Vente",,4,1,"Description
Suite à un déménagement hors Casablanca, on met en vente Un bel Appart 82 mètre carré au Quartier Ain Sebâa au juste Hay Smara très calme au 4éme étage trés bien ensoleillé se compose d'un salon + HalVoir plus",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/appartement_a_vendre_alliance__48235081.htm,appartement a vendre alliance,46 m²,46 m²,2,1,420000,Casablanca,05 Décembre,Oulfa,"Appartements, Vente",6-10 ans,Rez de chaussée,1,"Description
appartement a vendre hay charaf alliance oulfa casa usage bureau cabinet médical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/appartement_a_vendre_48234760.htm,appartement a vendre,46 m²,46 m²,2,1,420000,Casablanca,05 Décembre,Oulfa,"Appartements, Vente",6-10 ans,Rez de chaussée,1,"Description
appartement a vendre usage bureau , cabinet médical, à hay charaf alliance oulfa casa jamais habité, neuf avec des rideaux électrique, carrelage effet parquet en gris, il se compose de 2 chambres 1 saVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/%D8%B4%D9%82%D9%87_%D8%B1%D8%A7%D8%A6%D8%B9%D9%87_%D9%88%D8%AC%D9%85%D9%8A%D9%84%D9%87_48234640.htm,شقه رائعه وجميله,48 m²,48 m²,2,1,420000,Casablanca,05 Décembre,Oulfa,"Appartements, Vente",6-10 ans,1,1,"Description
شقق جميله ورائعه",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_%C3%A0_Casablanca_48234619.htm,Appartement à Casablanca,72 m²,72 m²,--,--,485000,Casablanca,05 Décembre,Sidi Moumen,"Appartements, Vente",6-10 ans,,,"Description
Appartement de 72m2 a vendre au 4ème étage à Ahl Loghlam Hay Assalam dans une résidence sécurisée se composant de 2ch 1salon 1sdb 1wc invites 1cuisine et une place au garage.",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48234488.htm,Appartement en Vente à Casablanca,97 m²,91 m²,2,2,1270000,Casablanca,05 Décembre,Maarif,"Appartements, Vente",11-20 ans,2,1,"Description
ensoleillé toute la journee , app faisant angle , parking, camera , concierge 24/24 . proche de toutes commodités confondues : tram 5 mn , gare oasis 5mn, autoroute rabat 5 mn, antouki , carrefour,aciVoir plus",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/beausejour/appartements/Bel_Appartement_%C3%A0_Beaus%C3%A9jour_48234445.htm,Bel Appartement à Beauséjour,--,,--,--,1300000,Casablanca,05 Décembre,Beauséjour,"Appartements, Vente",,,,"Description
Joli appartement située à Beauséjour Ghandi au 2eme étage d’un immeuble très calme avec gardien et 1 place de parking .
L’appartement fait 102m2 et contient 1 Grand salon marocain ouvert sur un sVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_en_Vente_sidi_maarouf_48234329.htm,Appartement en Vente sidi maarouf,--,,--,--,,Casablanca,05 Décembre,Sidi Maarouf,"Appartements, Vente",,,,"Description
Un Appartement pour vente sur à sidi Maarouf, superficie 110 m², 3 chambres, 1 salon, cuisine, balcon.......avec garage et ascenseur....",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_Casablanca_48234129.htm,Appartement à Casablanca,140 m²,140 m²,3,2,,Casablanca,05 Décembre,Bourgogne,"Appartements, Vente",,5,1,"Description
Appartement de standing 5ème et dernier étage 1 appartement par palier
Grand salon et grande entrée 3 chambres 2 salle de bain cuisine Buanderie",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Chambre_dans_appartement_48233991.htm,Chambre dans appartement,100 m²,,3,1,1500,Casablanca,05 Décembre,Maarif,"Appartements, Vente",,3,,"Description
Chambre dans appartement 3 chambre 3 personne a maarif",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_chock/appartements/appartement_avendre__48233574.htm,appartement avendre,76 m²,76 m²,2,1,,Casablanca,05 Décembre,Aïn Chock,"Appartements, Vente",,2,1,"Description
appartement bien ensoleillé 2 façade sol tout parquet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48233279.htm,Appartement en Vente à Casablanca,83 m²,83 m²,3,1,700000,Casablanca,05 Décembre,Oulfa,"Appartements, Vente",11-20 ans,3,1,"Description
Bonjour une appartement a vendre a Hay zobir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/apertement_a_Casablanca_48233235.htm,apertement a Casablanca,84 m²,84 m²,3,1,,Casablanca,05 Décembre,Sidi Maarouf,"Appartements, Vente",,Rez de chaussée,1,"Description
très bonne apart calme et sécurisé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_moumen/appartements/appartement__48233041.htm,appartement,80 m²,53 m²,3,1,560000,Casablanca,05 Décembre,Sidi Moumen,"Appartements, Vente",11-20 ans,Rez de chaussée,1,"Description
appartement situé à addoha 2 S moumen au RDC 53 m2 + 46 m2 de cour 3 pièces + 1 salon + 1 sdb ( cuisine à la cour )",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_%C3%A0_vendre_%C3%A0_Sidi_Maarouf_48232518.htm,Appartement à vendre à Sidi Maarouf,72 m²,72 m²,2,1,720000,Casablanca,05 Décembre,Sidi Maarouf,"Appartements, Vente",11-20 ans,2,1,"Description
[A VENDRE] Appartement à Sidi Maarouf à Lotissement Ghita.

Superficie : 72m2

Se compose de :
Salon
2 chambres
Cuisine
Salle de bain
Hall Voir plus",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/belvedere/appartements/appartement_a_Belv%C3%A9d%C3%A8re_tr%C3%A8s_bien_situ%C3%A9_48232190.htm,appartement a Belvédère très bien situé,--,97 m²,3,1,1150000,Casablanca,05 Décembre,Belvédère,"Appartements, Vente",6-10 ans,3,2,"Description
3 etage avec 2 ascenseurs et parking titré . pour plus d'infos je suis disponible aussi sur WhatsApp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/vente_d_une_appartement_7_48231761.htm,vente d'une appartement 7,64 m²,64 m²,2,1,430000,Casablanca,05 Décembre,Oulfa,"Appartements, Vente",11-20 ans,Rez de chaussée,1,"Description
appartement de 2 chambre 1cuisine 1 salle de bain 1 salon 1séjour 1terrasse avec la salle de bain bien fini",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48231538.htm,Appartement en Vente à Casablanca,55 m²,,2,2,,Casablanca,05 Décembre,Oulfa,"Appartements, Vente",,2,1,"Description
je vends mon appartement située a oulfa dar essalam en 2eme étage avec un emplacement idéal proche de toute commodité",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement__Par_Mois__%C3%A0_Casablanca_48231233.htm,Appartement (Par Mois) à Casablanca,180 m²,180 m²,3,2,1400000,Casablanca,05 Décembre,Maarif,"Appartements, Vente",,1,1,"Description
Appartement à vendre",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/casablanca/appartements/Appartement_%C3%A0_Casablanca_48231184.htm,Appartement à Casablanca,--,,--,--,260000,Casablanca,05 Décembre,,"Appartements, Vente",,,,"Description
je met en vente appartement bien ensoleillé. deux chambre salon sale de bain cuisine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/%D8%A8%D8%B1%D8%B7%D9%85%D8%A9_%D8%A7%D9%84%D8%A3%D8%B5%D9%8A%D9%84_%D8%A7%D9%84%D8%AD%D9%8A_%D8%A7%D9%84%D9%85%D8%AD%D9%85%D8%AF%D9%8A_48231039.htm,برطمة الأصيل الحي المحمدي,56 m²,56 m²,2,1,430000,Casablanca,05 Décembre,Hay Mohammadi,"Appartements, Vente",6-10 ans,1,1,"Description
برطمة مشمسة الطابق الأول مصلوحة مزيان الأمان و قريبة لكلشي الجامع الطرام المدارس الحمام ...",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ben_msick/appartements/vente_appartement_48230174.htm,vente appartement,98 m²,95 m²,2,1,10000,Casablanca,05 Décembre,Ben M'sick,"Appartements, Vente",11-20 ans,4,2,"Description
je met mon appartement en vente",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
https://www.avito.ma/fr/ain_chock/appartements/%D8%B4%D9%82%D8%A9_%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_46129650.htm,شقة ممتازة للبيع,98 m²,98 m²,3,2,980000,Casablanca,05 Décembre,Aïn Chock,"Appartements, Vente",6-10 ans,3,2,"Description
عمارة تتكون من اربع شقق ، في كل طابق شقة واحدة فقط ‘ شقه مشمشه من جهتين صباح و مساء في شارع طاح دار الشاوي قرب من مسجد الفرقان",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/beausejour/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48229084.htm,Appartement en Vente à Casablanca,220 m²,200 m²,4,3,3100000,Casablanca,05 Décembre,Beauséjour,"Appartements, Vente",6-10 ans,1,2,"Description
bon appartement quartier calme bien situé avec ascenseur , consierge ,garage , La superficie titrée de l’appartement est 220 m comprend 4 chambres , 2 salles de bain +toilette ,2 salons , terrasse L’aVoir plus",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_inara/appartements/appartement__48228824.htm,appartement,98 m²,,3,1,1100000,Casablanca,05 Décembre,Hay Inara,"Appartements, Vente",,4,1,"Description
immeuble et secteur tres calme",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Superbe_duplex_en_vente_%C3%A0_Casablanca_48228799.htm,Superbe duplex en vente à Casablanca,268 m²,,5,2,2600000,Casablanca,05 Décembre,2 Mars,"Appartements, Vente",Neuf,4,3,"Description
Je met en vente un superbe duplex avec une parfaite orientation, ensoleillé toute la journée sur le boulevard Modibokeita avec une incroyable vue sur la Mosquée Sonna.
Disposant d’une localisatioVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48228693.htm,Appartement en Vente à Casablanca,71 m²,71 m²,2,1,450000,Casablanca,05 Décembre,Sidi Bernoussi,"Appartements, Vente",11-20 ans,1,1,"Description
برطمة للبيع مصلوحة ،بحي الازهر الطابق الاول",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/beausejour/appartements/appartement_%C3%A0_vendre__48228225.htm,appartement à vendre,120 m²,110 m²,2,2,1350000,Casablanca,05 Décembre,Beauséjour,"Appartements, Vente",11-20 ans,2,2,"Description
située sur le boulevard pres du parc casa anfa
à côté de l'hôtel",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/val_fleuri/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48228012.htm,Appartement en Vente à Casablanca,97 m²,80 m²,2,2,1100000,Casablanca,05 Décembre,Val Fleuri,"Appartements, Vente",11-20 ans,Rez de chaussée,1,"Description
Immeuble calme rue lutitien calme 2 appt par etage appt ensoleillée près des écoles epicerie pâtisserie...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/val_fleuri/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48228011.htm,Appartement en Vente à Casablanca,97 m²,80 m²,2,2,1100000,Casablanca,05 Décembre,Val Fleuri,"Appartements, Vente",11-20 ans,Rez de chaussée,1,"Description
Immeuble calme rue lutitien calme 2 appt par etage appt ensoleillée près des écoles epicerie pâtisserie...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_borja/appartements/Vente_Appartement_119_M%C2%B2_48227959.htm,Vente Appartement 119 M²,--,,--,--,1200000,Casablanca,05 Décembre,Aïn Borja,"Appartements, Vente",,,,"Description
je mets en vente mon appartement de 119 m² en 4ème étage, composé de 2 salons, un séjour, 2 chambres et 2 salle de bain, et d'une cuisine et un balcon récemment rénovée situé à 10 min de tachfine centVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/anfa/appartements/Aprt_106m%C2%B2_%C3%A0_Centre_ville__48227940.htm,Aprt 106m² à Centre ville,106 m²,106 m²,3,2,1200000,Casablanca,05 Décembre,Anfa,"Appartements, Vente",6-10 ans,5,1,"Description
Belle appartement à Centre ville Rue Jaber Ben Hayan
bien ensoleillé:
106m²
Salon
3 chambres
Grand balcon
2 salle de bain 
2 Place au Garage (22m² titrée)
AscenseurVoir plus",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Occasion_%C3%A0_ne_pas_rater_111m%C2%B2_45624130.htm,Occasion à ne pas rater 111m²,111 m²,110 m²,3,2,1550000,Casablanca,05 Décembre,2 Mars,"Appartements, Vente",11-20 ans,4,2,"Description
Appartement bien ensoleillé au 4ème étage de 111m2 avec un grand salon, un séjour, 3 chambres, 2 salles de bains avec douche...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48227728.htm,Appartement en Vente à Casablanca,50 m²,50 m²,2,1,450000,Casablanca,05 Décembre,Sidi Maarouf,"Appartements, Vente",11-20 ans,2,1,"Description
Vente appartement très ensoleillé.
Très bien disposé.
450000dhs
À négocier",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Appartement_en_Vente_%C3%A0_Casablanca_46289931.htm,Appartement en Vente à Casablanca,--,160 m²,3,2,,Casablanca,05 Décembre,2 Mars,"Appartements, Vente",,4,2,"Description
Appartement en vente haut standing, 4éme étage, d’une superficie de 160m² se compose de :
3 chambres dont suite parental , 2salonS, cuisine équipé, 2 balcons, terrasse et une place au garage, ascVoir plus",1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/oulfa/appartements/Appartement_r%C3%A9nov%C3%A9_%C3%A0_Casablanca___AL_FIRDAOUS_40092935.htm,Appartement rénové à Casablanca - AL FIRDAOUS,55 m²,55 m²,2,1,650000,Casablanca,05 Décembre,Oulfa,"Appartements, Vente",1-5 ans,3,1,"Description
Je mets en vente mon appartement, composé d’un salon, 2 chambres, cuisine, balcon et salle de bain.

L’appartement se situe au quartier Al Firdaous, à proximité de l’hôpital Cheikh Khalifa, parc de jVoir plus",1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47857277.htm,Appartement en Vente à Casablanca,54 m²,54 m²,3,1,360000,Casablanca,05 Décembre,Oulfa,"Appartements, Vente",6-10 ans,2,1,"Description
A vendre appartement à FARH ESSALAM.(coté OULFA).
-54m2/au 2eme étage . 02 façades + entrée + Salon + 02chambres + cuisine + SDB.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/_appartement_48226415.htm,appartement,64 m²,,2,1,480000,Casablanca,05 Décembre,Oulfa,"Appartements, Vente",,3,,"Description
Je mets en vente appartement situé à cité essalam 2 oulfa à côté de salon sanhaji , 2 chambers et salon ,petit séjour,cuisine et salle de bain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/beel_appartement_48225968.htm,beel appartement,115 m²,99 m²,3,1,10200,Casablanca,05 Décembre,Aïn Sebaâ,"Appartements, Vente",Neuf,2,1,"Description
L'appartement se compose salon et trois chambres, deux salles de bains, un hall, un garage, un ascenseur, une cuisine équipée avec un balcon",0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/maarif/appartements/Sublime_appartement__48225714.htm,Sublime appartement,105 m²,,4,2,,Casablanca,05 Décembre,Maarif,"Appartements, Vente",,5,,"Description
Un magnifique appartement Situé en plein maarif en face du stade d'honneur ( Residence Almawlid ) 5 éme étage avec ascenseur , une superficie de 105 m + une place au garage titrée
Pour plus d infVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_Chaabi_Dar_salama_dernier_prix__48225675.htm,Appartement Chaabi Dar salama dernier prix,60 m²,,2,2,420000,Casablanca,05 Décembre,Aïn Sebaâ,"Appartements, Vente",,1,,"Description
Appartement 60m2 à chaabi (dar salama) près de Dar lamane ,Ensoleillé Devant collège (إبن الأثير)En face tramway 1ère étage ,En bonne état avec balcon
Ain sebaa hay Mohammadi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/la_gironde/appartements/Appartement_bien_situ%C3%A9e_48224924.htm,Appartement bien située,112 m²,,3,2,1150000,Casablanca,04 Décembre,La Gironde,"Appartements, Vente",11-20 ans,2,1,"Description
Très grand appartement ensoleillé toute la journée, en plein centre ville proche de tout (carrefour, Mosquée, Pharmacie, etc.).",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/Appartement_bien_situ%C3%A9__48224892.htm,Appartement bien situé,61 m²,61 m²,1,1,860000,Casablanca,04 Décembre,Bourgogne,"Appartements, Vente",11-20 ans,3,1,"Description
Pres de tte commodités boulangerie supermarché hamam ,mosquée hassan de a 5h min a pied ,anfa place à 10min en voiture .Marina a 5min en voiture ,appartement situé au 3eme étage, très belle opportunitVoir plus",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/al_fida/appartements/Occasion_appart_ds_r%C3%A9sidence_ferm%C3%A9e__48224822.htm,Occasion appart ds résidence fermée,93 m²,89 m²,2,2,860000,Casablanca,04 Décembre,Al Fida,"Appartements, Vente",1-5 ans,7+,2,"Description
Résidence fermée abraj al fida la résidence abraj est un projet résidentiel et commercial situé en plein cœur de casablanca sur le boulevard mohammed vi, à 5 minutes du boulevard zerktouni, et à 2 minVoir plus",1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/appartement_%C3%A0_vendre_48224726.htm,appartement à vendre,104 m²,80 m²,2,1,,Casablanca,04 Décembre,Sidi Bernoussi,"Appartements, Vente",11-20 ans,2,1,"Description
appart à vendre à hay al azhar prés de la mosquée des école du hammam .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/Appartement_Studio_48224651.htm,Appartement Studio,61 m²,61 m²,1,1,860000,Casablanca,04 Décembre,Bourgogne,"Appartements, Vente",11-20 ans,3,1,"Description
Appartement proche de toutes commodités
mosquée Hassan 2
marina
Anfa place
maarif
centre ville
idéal pour investissement",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_Casablanca_48224626.htm,Appartement à Casablanca,69 m²,,2,1,600000,Casablanca,04 Décembre,Sidi Bernoussi,"Appartements, Vente",,2,2,"Description
شقة للبيع 69متر مربع الطابق الثاني 2غرف و2صالون- مطبخ-حمام
بواجهتين
قرب جميع المرافق العمومية و طريق السيار (أوطو هول)
،حي القدس سيدي البرنوصي",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/apparemment_%C3%A0_vendre__48224482.htm,apparemment à vendre,99 m²,86 m²,2,1,900000,Casablanca,04 Décembre,Oulfa,"Appartements, Vente",21+ ans,1,1,"Description
jolie appartement bien entretenu avec belle finition",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/roches_noires/appartements/duplex_%C3%A0_vendre__48224396.htm,duplex à vendre,183 m²,160 m²,6,3,1650000,Casablanca,04 Décembre,Roches Noires,"Appartements, Vente",21+ ans,4,2,"Description
grande duplex ensoleillée spacieuse sans vis-à-vis avec une belle vue sur mer.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/belvedere/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48224128.htm,Appartement en Vente à Casablanca,89 m²,89 m²,3,2,1290500,Casablanca,04 Décembre,Belvédère,"Appartements, Vente",1-5 ans,2,1,"Description
Ensoleillé tout la journée
Prêt de tout commodité",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/roches_noires/appartements/Bel_appartement_a_Casablanca_48223943.htm,Bel appartement a Casablanca,88 m²,88 m²,2,2,985000,Casablanca,04 Décembre,Roches Noires,"Appartements, Vente",6-10 ans,3,1,"Description
Je mets en vente mon appartement, dans un immeuble calme et bien situé.
Deux chambres et salon, bien ensoleillé. Près de tous les commerces.
Pour plus d’informations, merci de me contacter.Voir plus",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/quartier_des_hopitaux/appartements/appartement_Abdelmoumen_et_anoual_48223741.htm,appartement Abdelmoumen et anoual,115 m²,115 m²,3,2,,Casablanca,04 Décembre,Quartier des Hôpitaux,"Appartements, Vente",6-10 ans,5,2,"Description
vente appartement Abdelmoumen avec 2 façade ensoleillé toute la journée résidence fermée et sécurisée avec ascenseur et Garage pour 2 voiture",1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
https://www.avito.ma/fr/sidi_othmane/appartements/%D8%B4%D9%82%D8%A9_%D8%B1%D8%A7%D8%A6%D8%B9%D8%A9_48223564.htm,شقة رائعة,56 m²,56 m²,2,1,310000,Casablanca,04 Décembre,Sidi Othmane,"Appartements, Vente",1-5 ans,1,1,"Description
شقة للبيع في سيدي عثمان",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
